Type,Order,Family,Genus,Species,authority,Popular_name_PT,English_name,BR,RR,RB,TP,SG,SB,EM,OC,Habitat use,Depth_category,max_depth_m,Size_category,Maximum_size_cm,Mobility,Geographic_distribution,Trophic_category ,Functional group,Potencial de dispersão,Rafting,Targeted_species_fisheries,IUCN,National list,Brazilian Province,Argentine,North Islands,Central Islands,PML-PAMA,Northeast with PAMA-PML,Northeast,Southeast,Noronha/rocas,Atol,FN,SpSp,PML,PA-MA,CE,RN,PE,PB,AL,CVT,Tri,BA,Abr,ES,ArC,IGr,RJ,SP,PR,SC,URU,ARG,total,BR Endêmico,SWA Endemic,Expatriated,Exotic,References,Museums,OBS,
OSTEICH,Perciformes,MICRODESMIDAE,Cerdale,Cerdale fasciata ,"Dawson, 1974",,,1,1,0,0,0,0,0,0,2,MID,30,SMALL,3.8,SED,BR,MINV,MINV,DEG,N,0,,EN,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,66,,,
OSTEICH,Perciformes,MICRODESMIDAE,Microdesmus,Microdesmus bahianus ,"Dawson, 1973",,,1,1,0,1,0,0,0,0,3,VSHALL,10,MEDSMALL,13,SED,WA,MINV,MINV,DEG,N,0,,LC,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,,,0,"16, 66, 67",D,,
OSTEICH,Perciformes,MICRODESMIDAE,Microdesmus,Microdesmus longipinnis,"(Weymouth, 1910)",,Pink Wormfish,0,1,0,0,0,1,1,0,3,VSHALL,10,MED,27,SED,"WA, EA",MINV,MINV,DEG,N,0,,LC,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,,0,66,"D, H",,
CONDR,Myliobatifomes,MOBULIDAE,Manta,Manta birostris,"(Walbaum, 1792)",Jamanta; Manta; Morcego-do-mar; Peixe-diabo; Raia-jamanta,"Devil fish, Devil ray, Giant manta, Manta ray, Prince Alfred's Ray",1,1,0,0,0,0,1,1,4,VDEEP,120,LARGE,800,HMO,CT,PLANK,DPLA,LIV,N,0,VU,VU,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,15,0,,,0,"15, 24, 41, 44, 90",,,
CONDR,Myliobatifomes,MOBULIDAE,Mobula,Mobula hypostoma,"(Bancroft, 1831)",Jamanta-mirim; Arraia; Raia-diabo,Devil Ray,1,1,0,0,0,0,0,1,3,DEEP,100,LARGE,120,HMO,"WA, OIB",MINV,SAND,PEL,N,1,DD,VU,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,8,0,,,0,"41, 66",,,
CONDR,Myliobatifomes,MOBULIDAE,Mobula,Mobula japanica,"(Müller & Henle, 1841)",,"Devilray, Japanese devilray, spinetail devilray, spinetail mobula",1,1,0,0,0,0,0,1,3,VDEEP,200,LARGE,310,HMO,CT,MINV,SAND,PEL,N,0,NT,VU,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,8,0,,,0,"24, 41,",,,
CONDR,Myliobatifomes,MOBULIDAE,Mobula,Mobula tarapacana,"(Philippi, 1892)",,"Box ray, Chilean devilray, Sicklefin devilray, Greater guinean mobula",1,1,0,0,0,0,0,1,3,MID,30,LARGE,300,HMO,CT,MINV,SAND,PEL,N,0,DD,VU,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,7,0,,,0,"24, 41, ",,,
CONDR,Myliobatifomes,MOBULIDAE,Mobula,Mobula thurstoni,"(Lloyd, 1908)",,"Bentfin devil ray, Lesser devilray, Smoothtail devilray,Thurton's devilray",1,1,0,0,0,0,0,1,3,DEEP,100,LARGE,220,HMO,CT,MINV,SAND,PEL,N,0,NT,VU,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,9,0,,,0,,,,
OSTEICH,Tetraodontiformes,MOLIDAE,Masturus,Masturus lanceolatus,"(Liénard, 1840)",,,0,0,0,0,0,0,0,1,1,VDEEP,670,LARGE,337,HMO,CT,MCAR,MCAR,PEL,N,0,,LC,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,5,0,,,0,70,,,
OSTEICH,Tetraodontiformes,MOLIDAE,Mola,Mola mola,"(Linnaeus, 1758)",Peixe-lua; Peixe-roda; Lua; Sol,Ocean Sunfish; Headfish,1,1,0,0,0,0,0,1,3,VDEEP,480,LARGE,333,HMO,CT,MCAR,MCAR,PEL,N,0,,LC,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,16,0,,,0,"41, 66, 70",H,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Aluterus,Aluterus heudeloti,"Hollard, 1855",Peixe-porco; Peixe-gatilho-serrilhado,Dotterel Filefish,1,1,0,0,0,0,0,1,3,VDEEP,500,MED,45,HMO,"WA, EA",OMNI,OMNI,BAL,Y,0,,LC,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,,,0,66,H,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Aluterus,Aluterus monoceros,"(Linnaeus, 1758)",Gudunho;,Unicorn Filefish,1,1,0,0,1,0,0,1,4,MID,72,LARGE,76.2,HMO,CT,OMNI,OMNI,BAL,Y,1,,LC,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,13,0,,,0,"15, 29, 31, 41, 44, 49, 70",H,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Aluterus,Aluterus schoepfii,"(Walbaum, 1792)","Raquete laranja, peixe porco",Orange filefish,1,1,1,0,1,1,0,1,6,VDEEP,900,LARGE,61,ROV,"WA, EA",OMNI,OMNI,BAL,Y,0,,LC,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,12,0,,,0,"29, 70",H,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Aluterus,Aluterus scriptus,"(Osbeck, 1765)","Raquete riscado, peixe-porco",Scrawled filefish,1,1,1,0,1,0,0,1,5,VDEEP,120,LARGE,110,ROV,CT,OMNI,OMNI,BAL,Y,1,,LC,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,19,0,,,0,"10, 21, 24, 29, 31, 33, 41, 49, 70",,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Cantherhines,Cantherhines dumerili,"(Hollard, 1854)",Porco-mancha-branca,Whitespotted filefish,1,1,0,0,0,0,0,1,3,MID,35,MED,38,ROV,CT,OMNI,OMNI,BAL,Y,0,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Cantherhines,Cantherhines macrocerus,"(Hollard, 1853)",Peixe-porco-de-pintas-brancas; Cangulo; Porquinho-pintado,Whitespotted filefish,1,1,1,0,0,0,0,1,4,MID,62,MED,46,ROV,"WA, OIB, EA",OMNI,OMNI,BAL,Y,0,,LC,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,17,0,,,0,"24, 29, 31, 41, 70",H,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Cantherhines,Cantherhines pullus,"(Ranzani, 1842)",Peixe-porco-de-pintas-laranja,Orangespotted filefish,1,1,1,0,0,0,0,0,3,MID,57,MEDSMALL,20,ROV,"WA, OIB, EA",OMNI,OMNI,BAL,Y,0,,LC,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,15,0,,,0,"10, 15, 21, 29, 33, 35, 41, 49, 51, 59, 70","D, H",,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Monacanthus,Monacanthus ciliatus,"(Mitchill, 1818)",Peixe-porco; Peruá; Pirá-aca; Cangulo; Cangulo-de-fernando; ,Fringed Filefish,1,1,1,0,1,1,0,0,5,MID,50,MEDSMALL,20,ROV,WA,OMNI,OMNI,BAL,Y,0,,LC,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,12,0,,,0,"29, 31, 35",H,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Stephanolepis,Stephanolepis hispidus,"(Linnaeus, 1766)",Porquinho; Piraaca; Piruá; ,Planehead Filefish,1,1,1,0,1,1,1,0,6,VDEEP,293,MED,27.5,ROV,"WA, OIB, EA",OMNI,OMNI,BAL,Y,0,,LC,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,14,0,,,0,"9, 21, 29, 31, 35, 41, 44, 49, 59, 70",D,,
OSTEICH,Tetraodontiformes,MONACANTHIDAE,Stephanolepis,Stephanolepis setifer,"(Bennett, 1831)",Peixe-porco,Pigmy Filefish,0,1,0,0,1,0,0,0,2,DEEP,80,MEDSMALL,20,ROV,CT,OMNI,OMNI,BAL,Y,0,,LC,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,10,0,,,0,31,,,
OSTEICH,Gadiformes,MORIDAE,Salilota,Salilota australis,"(Günther, 1878)",,Tadpole codling,0,1,0,0,0,0,0,0,1,VDEEP,1000,MED,50,ROV,"SA, EP",MCAR,MCAR,PEL,N,0,,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,0,71,,,
OSTEICH,Anguilliformes,MORINGUIDAE,Moringua,Moringua edwardsi,"(Jordan & Bollman, 1889)",,Spaghetti Eel,1,1,0,1,0,1,0,0,4,SHALL,21,LARGE,51,SED,"WA, OIB",MCAR,MCAR,PEL,N,0,LC,LC,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,6,0,,,0,"41, 70",,,
OSTEICH,Anguilliformes,MORINGUIDAE,Neoconger,Neoconger mucronatus,"Girard, 1858",,Ridged Eel,0,0,0,0,0,1,0,0,1,VDEEP,180,MED,30,SED,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,0,66,,,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil brevirostris,"Ribeiro, 1915 ",,,,,,,,,,,,,,,,ROV,BR,HERB,TURF,PEL,N,,,,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,7,1,1,,,93,,,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil curema,"Valenciennes, 1836",Tainha; Caíca; Mondego; Pratibu; Parati-olho-de-fogo; Parati-agú; Cacetão; Cambiro; Curimã; Saúna; Tainha-de-corso; Tainha-de-rio; Tainhota; Tapiara; Paratiguera; Sassaiuba; Solé; Tainha-pitiu; ,White Mullet;,1,1,0,1,0,1,1,0,5,SHALL,25,LARGE,90,ROV,"WA, EA, EP",HERB,TURF,PEL,N,1,,DD,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,13,0,,,0,"9, 10, 14, 15, 27, 29, 37, 40, 57, 58, 67, 68, 69","D, H",,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil curvidens,"Valenciennes, 1836",,,1,1,0,1,0,0,0,0,3,VSHALL,2,SMALL,10,ROV,"WA, OIB, MAR",HERB,TURF,PEL,N,1,,DD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Ascension,0,70,D,,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil gaimardianus,"Desmarest, 1831",,Redeye mullet,0,0,0,1,0,0,0,0,1,SHALL,,LARGE,67,ROV,WA,HERB,TURF,PEL,N,1,,DD,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,0,14,,,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil incilis ,"Hancock, 1830",,Parassi mullet,1,1,0,0,0,1,0,0,3,VSHALL,10,MED,40,ROV,WA,HERB,TURF,PEL,N,1,LC,LC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,"49, 69",,,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil liza ,"Valenciennes, 1836",Tainha; Caíca; Cacetão; Cambiro; Curimã; Saúna; Tainha-de-corso; Tainha-de-rio; Tainhota; Tapiara; Saúna-açu,Liza; Black Mullet; Fatback; Jumper,1,1,0,1,0,1,1,0,5,SHALL,25,LARGE,80,ROV,WA,HERB,TURF,PEL,N,1,,NT,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,12,0,,,0,"10, 14, 15, 27, 29, 49, 57, 68","D, H",,
OSTEICH,Mugiliformes,MUGILIDAE,Mugil,Mugil trichodon,"Poey, 1875",,,0,0,0,1,0,0,0,0,1,VSHALL,10,MED,46,ROV,WA,HERB,TURF,PEL,N,1,,DD,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,14,,,
OSTEICH,Perciformes,MULLIDAE,Mulloidichthys,Mulloidichthys martinicus,"(Cuvier, 1829)",Trilha amarela; Saramonete;,Yellow goatfish,1,1,1,1,1,1,0,0,6,DEEP,66,MED,39.4,ROV,"WA, OIB, MAR, EA",MINV,SAND,PEL,Y,2,,LC,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,18,0,,,0,"10, 12, 15, 22, 24, 31, 33, 41, 51, 70",D,rodrigo,
OSTEICH,Perciformes,MULLIDAE,Mullus,Mullus argentinae ,"Hubbs & Marini, 1933",,,0,1,1,0,0,1,0,0,3,MID,60,MED,30,ROV,SA,MINV,MINV,PEL,N,1,,LC,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1,,0,72,,,
OSTEICH,Perciformes,MULLIDAE,Pseudupeneus,Pseudupeneus maculatus,"(Bloch, 1793)",Salmonete; Canaiu; Peixe-cabra; Pirametara; Salmonete-de-pedra; Trilha; ,Red Goatfish; Spotted Goatfish,1,1,1,1,1,1,0,0,6,DEEP,90,MED,30,ROV,"WA, OIB",MINV,SAND,PEL,Y,2,,LC,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,0,,,0,"9, 10, 12, 15, 21, 22, 24, 33, 37, 41, 44, 49, 51, 67, 70","D, H",,
OSTEICH,Perciformes,MULLIDAE,Upeneus,Upeneus parvus,"Poey, 1852",Trilha ,Dwarf Goatfish,0,1,0,0,0,1,1,0,3,VDEEP,112,MED,30,ROV,WA,MINV,SAND,PEL,N,1,,LC,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,9,0,,,0,"9, 31, 59, 66, 90",D,,
OSTEICH,Anguilliformes,MURAENESOCIDAE,Cynoponticus,Cynoponticus savanna,"(Bancroft, 1831)",,,0,1,1,0,0,1,1,0,4,DEEP,100,LARGE,150,ROV,"WA, OIB",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,,,0,"29, 70",D,,
OSTEICH,Anguilliformes,MURAENIDAE,Anarchias,Anarchias similis,"(Lea, 1913) ",,Pygmy Moray,1,1,0,0,0,0,0,0,2,VDEEP,200,MEDSMALL,20,ROV,"WA, EA",MCAR,MCAR,PEL,N,0,,LC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4,0,,,0,66,,,
OSTEICH,Anguilliformes,MURAENIDAE,Channomuraena,Channomuraena vittata,"(Richardson, 1845)",Moréia anelada ,Broadbanded Moray; Banded Moray; Strange Moray,1,1,1,0,0,0,0,0,3,DEEP,100,LARGE,150,ROV,CT,MCAR,MCAR,PEL,N,0,,LC,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,,,0,70,,,
OSTEICH,Anguilliformes,MURAENIDAE,Echidna,Echidna catenata,"(Bloch, 1795)",Congro; Enguia; Cobra-do-mar,Conger Eel; Chain Moray,1,1,0,1,0,0,0,0,3,VSHALL,1.524,LARGE,91.439999,ROV,"WA, OIB, MAR",MCAR,MCAR,PEL,N,1,,LC,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,,,0,"15, 24, 70",D,,
OSTEICH,Anguilliformes,MURAENIDAE,Enchelycore,Enchelycore anatina,"(Lowe, 1838)",Víbora; Moréia-serpente,Fangtooth Moray,1,1,0,0,0,0,0,0,2,DEEP,60,LARGE,110,ROV,"WA, OIB, MAR, EA",MCAR,MCAR,PEL,N,1,,LC,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,,,0,,,,
OSTEICH,Anguilliformes,MURAENIDAE,Enchelycore,Enchelycore carychroa ,"Böhlke & Böhlke, 1976",Moréia parda,Caribbean Chestnut Moray,1,1,0,1,0,0,0,0,3,MID,65,MED,33,ROV,"WA, OIB, MAR",MCAR,MCAR,PEL,N,0,,LC,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,11,0,,,0,70,D,,
OSTEICH,Anguilliformes,MURAENIDAE,Enchelycore,Enchelycore nigricans,"Bonnaterre, 1788",Moréia-cachorro; Caramuru-de-dente; Caramuru-preto; Moréia-vampiro,Motled Conger Moray; Viper Moray,1,1,0,0,0,0,0,0,2,DEEP,60,LARGE,100,ROV,"WA, OIB, MAR, EA",MCAR,MCAR,PEL,N,1,,LC,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,11,0,,,0,"15, 24, 51, 70",D,,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax conspersus,"Poey, 1867",,Saddled moray,1,1,0,0,0,0,0,0,2,VDEEP,310,LARGE,110,ROV,WA,MCAR,MCAR,PEL,N,0,,DD,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,7,0,,,0,Alfie,MZUSP,0,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax funebris ,"Ranzani, 1839",Moréia-verde; Moréia caramuru; Caramuru; Miroró; Mutuca; Tororó,Green Moray,1,1,1,1,0,0,1,0,5,DEEP,70,LARGE,180,ROV,"WA, OIB",MCAR,MCAR,PEL,N,1,,DD,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,20,0,,,0,"9, 10, 14, 15, 21, 22, 37, 40, 44, 49, 51, 57, 58, 67, 68, 70","D, H",,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax maderensis,"(Johnson, 1862)",,,1,0,1,0,0,0,0,0,2,VDEEP,357,LARGE,100,ROV,"WA, OIB, EA",MCAR,MCAR,PEL,N,0,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,,,0,70,,,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax miliaris,"(Kaup, 1856) ",Moréia-rabo-dourado; Moréia; Moréia-de-rabo-amarelo;Caramuru-dourado; Moréia-banana; ,Goldentail moray; Goldenspotted Moray; Golden Moray,1,1,1,0,1,0,0,0,4,DEEP,71,LARGE,70,ROV,"WA, OIB, MAR, EA",MCAR,MCAR,PEL,N,1,,LC,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,15,0,,,0,"15, 21, 41, 51, 70",D,,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax moringa,"(Cuvier,1829)",Moréia-pintada; Caramuru pintado; Caramuru; Miroró; Miroró Pintado,Spotted Moray,1,1,1,1,1,0,0,0,5,VDEEP,200,LARGE,100,ROV,"WA, OIB, MAR",MCAR,MCAR,PEL,N,1,,DD,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,0,,,0,"9, 10, 14, 15, 21, 22, 33, 37, 41, 44, 49, 51, 57, 58, 67, 70","D, H",,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax ocellatus,"Agassiz, 1831",,Caribbean ocellated moray,1,1,1,0,1,1,1,0,6,VDEEP,160,LARGE,90,ROV,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,12,0,,,0,"1, 15, 29, 35, 41, 70",D,,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax polygonius,"Poey, 1875",Moreião,Polygon Moray; Reticulated Moray Eel,1,1,1,0,1,0,0,0,4,VDEEP,354,LARGE,84,ROV,"WA, OIB, EA",MCAR,MCAR,PEL,N,0,,LC,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,,,0,70,,,
OSTEICH,Anguilliformes,MURAENIDAE,Gymnothorax,Gymnothorax vicinus,"(Castelnau, 1855)",Moréia-boca-roxa; Caramuru; Moréia; Amoréia,Purplemout Moray;,1,1,1,1,1,0,1,0,6,VDEEP,186,LARGE,85,ROV,"WA, OIB, MAR, EA",MCAR,MCAR,PEL,N,1,,LC,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,19,0,,,0,"9, 10, 14, 15, 21, 22, 33, 37, 40, 41, 44, 49, 51, 57, 58, 67, 70","D, H",,
OSTEICH,Anguilliformes,MURAENIDAE,Monopenchelys,Monopenchelys acuta,"(Parr, 1930)",,,0,0,1,0,0,0,0,0,1,DEEP,81,MEDSMALL,20,ROV,"WA, OIB, MAR, EA",MINV,MINV,PEL,N,0,LC,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,70,,,
OSTEICH,Anguilliformes,MURAENIDAE,Muraena,Muraena melanotis,"(Kaup, 1859)",Moréia-pintada;,Honeycomb Moray,1,1,0,0,0,0,0,0,2,DEEP,60,LARGE,100,ROV,"OIB, EA",MCAR,MCAR,PEL,N,0,,,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,,,,
OSTEICH,Anguilliformes,MURAENIDAE,Muraena,Muraena pavonina ,"Richardson, 1845",Moréia-de-pintas-brancas; Caramuru-de-chifre; ,Whitespotted Moray,1,1,0,1,1,0,0,0,4,DEEP,60,LARGE,51.2,ROV,"BR, OIB, MAR",MCAR,MCAR,PEL,N,0,,LC,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,1,Ascension,0,"10, 15, 24, 51, 66",,,
OSTEICH,Anguilliformes,MURAENIDAE,Muraena,Muraena retifera,"Goode & Bean, 1882",,Reticulate Moray,1,1,0,0,0,0,0,0,2,VDEEP,286,LARGE,60,ROV,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,,,0,"24, 41, 47, 66",,,
OSTEICH,Anguilliformes,MURAENIDAE,Uropterygius,Uropterygius macularius,"(Lesueur, 1825)",,Marbled Moray,1,1,0,0,0,0,0,0,2,VDEEP,137.16,MED,30.48,ROV,WA,MCAR,MCAR,PEL,N,0,,LC,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8,0,,,0,,H,,
CONDR,Myliobatifomes,MYLIOBATIDAE,Aetobatus,Aetobatus narinari,"(Euphrasen, 1790)",Raia-pintada; Narinari; Papagaio; Pintada; Raia-chita,"Bonnetray, Maylan, Spotted eagle ray; Duck Billed Ray",1,1,1,0,0,1,1,1,6,DEEP,80,LARGE,330,HMO,CT,MCAR,SAND,LIV,N,1,NT,DD,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,19,0,,,0,"9, 10, 15, 22, 24, 29, 35, 41, 44, 49, 62, 70, 90","D, H",,
CONDR,Myliobatifomes,MYLIOBATIDAE,Myliobatis,Myliobatis goodei,"Garman, 1885",,,0,0,1,0,0,0,0,1,2,VDEEP,130,LARGE,125,HMO,CT,MINV,MINV,LIV,N,0,DD,CR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,0,71,,,
CONDR,Myliobatifomes,MYLIOBATIDAE,Myliobatis,Myliobatis ridens,"Ruocco, Lucifora, Díaz de Astarloa, Mabragaña & Delpiani 2012 ",Shortnose Eagle ray,chucho ñato (in Spanish,,,,,,,,,,,,LARGE,,HMO,SA,MINV,MINV,LIV,N,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,,,Ruocco et al 2012,,,
CONDR,Torpediniformes,NARCINIDAE,Diplobatis,Diplobatis pictus,"Palmer, 1950",,Variegated stingray,0,1,0,0,0,1,1,0,3,DEEP,91,MEDSMALL,13.7,ROV,WA,MCAR,SAND,LIV,N,0,VU,DD,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,Otto,,,
